Product ID,SKU Code,Product Name,Supplier,Purchase Cost,Units Sold,Sale Date,Expiration Date,Promotional Code,Customer Feedback,Returns,Return Reason,Tax Category,Gender,Age Group,Weight (kg),Dimensions (cm),Sustainability,Store,City,Province,Region,Category,Unit Price,Type of Sale,Month of Sale,Quarter of Sale,Bimonth of Sale,Year of Sale
2482,SKU02482,Bags,"Brooks, Moore and Hopkins",47.44803205305088,46,2023-12-16 00:00:00,2026-01-29 00:00:00,BCJ-4524,3,,,,,,,,,,Biella,Turin,Piedmont,Women,56.202075114922906,Delivery,January 2024,Q1 2024,B4 2023,2023
2483,SKU02483,Accessories,Gordon-Blair,33.13157829777389,79,2024-06-08 00:00:00,2026-11-19 00:00:00,KNM-2695,4,,,,,,,,,,Siena,Florence,Tuscany,Women,30.269921062509404,Store Pickup,July 2023,Q2 2024,B4 2023,2023
2484,SKU02484,Jeans,Schneider LLC,6.145190619633043,10,2023-06-21 00:00:00,2026-04-27 00:00:00,RAF-1539,4,,,,,,,,,,Melfi,Potenza,Basilicata,Unisex,62.871601946461574,Store Pickup,June 2023,Q3 2023,B3 2024,2023
2485,SKU02485,Accessories,Roberts-Mays,28.438900785177225,54,2024-11-08 00:00:00,2025-03-17 00:00:00,QPC-8969,3,,,,,,,,,,Ascoli Piceno,Ancona,Marche,Unisex,10.8068717037262,Online,October 2023,Q2 2023,B3 2024,2023
2486,SKU02486,Coats,"White, Miller and Lee",36.74715009442566,78,2023-01-07 00:00:00,2026-09-03 00:00:00,ADN-1309,5,,,,,,,,,,Venice,Venice,Veneto,Men,82.08816259513554,Store Pickup,May 2024,Q1 2024,B6 2023,2023
2487,SKU02487,Shirts,"Pena, Wilson and Allison",40.999392332194944,82,2023-12-16 00:00:00,2026-01-09 00:00:00,PAB-3505,2,,,,,,,,,,Pisa,Florence,Tuscany,Accessories,28.642885072064495,In-store,April 2024,Q1 2024,B1 2024,2023
2488,SKU02488,Shoes,Castro-Stewart,48.819081041841294,26,2024-09-10 00:00:00,2025-06-23 00:00:00,KQF-3472,4,,,,,,,,,,Olbia,Cagliari,Sardinia,Accessories,15.845463172568776,In-store,October 2023,Q4 2023,B2 2024,2023
2489,SKU02489,Shirts,Baker-Aguilar,38.53435518093872,71,2024-09-03 00:00:00,2025-12-12 00:00:00,VRS-8776,5,,,,,,,,,,Asti,Turin,Piedmont,Shoes,76.90990924064766,Store Pickup,January 2024,Q4 2023,B1 2024,2023
2490,SKU02490,Jeans,Boyle PLC,43.25017789929254,22,2023-07-06 00:00:00,2024-05-23 00:00:00,UPJ-7574,5,,,,,,,,,,Olbia,Cagliari,Sardinia,Unisex,48.39854792070893,In-store,June 2023,Q1 2024,B5 2023,2024
2491,SKU02491,Trousers,"Moore, Martinez and Johnson",12.803647798044242,39,2024-01-18 00:00:00,2024-03-16 00:00:00,IBV-6229,1,,,,,,,,,,Bergamo,Milan,Lombardy,Men,65.16070412457505,In-store,June 2023,Q1 2024,B4 2023,2023
2492,SKU02492,Jackets,Thompson Inc,27.292699457997948,68,2023-01-08 00:00:00,2025-04-11 00:00:00,VAU-0248,1,,,,,,,,,,Latina,Rome,Lazio,Unisex,70.33169279245769,In-store,April 2024,Q2 2023,B6 2023,2024
2493,SKU02493,Trousers,Thomas-Mccullough,35.99277634828315,17,2023-03-12 00:00:00,2025-11-17 00:00:00,RSU-4698,3,,,,,,,,,,Grosseto,Florence,Tuscany,Unisex,25.744598544138576,Online,November 2023,Q2 2024,B4 2023,2023
2494,SKU02494,Shoes,Taylor-Gonzalez,31.614000554226074,60,2023-05-31 00:00:00,2024-12-22 00:00:00,DNJ-2424,4,,,,,,,,,,Latina,Rome,Lazio,Men,69.75975310718927,In-store,March 2024,Q1 2024,B3 2023,2023
2495,SKU02495,Bags,Garza-Williams,8.816557207122273,69,2023-04-29 00:00:00,2026-09-13 00:00:00,OLV-0652,2,,,,,,,,,,Lecco,Milan,Lombardy,Unisex,86.37197191545953,In-store,August 2023,Q1 2024,B4 2023,2023
2496,SKU02496,Jeans,"Garrett, Pearson and Gutierrez",35.89603326070516,66,2024-11-01 00:00:00,2025-09-29 00:00:00,YFT-6670,2,,,,,,,,,,Messina,Palermo,Sicily,Women,64.79021602919819,In-store,February 2024,Q3 2023,B6 2023,2024
2497,SKU02497,Jackets,"Weiss, Patterson and Taylor",29.259753737257263,67,2024-03-16 00:00:00,2025-12-17 00:00:00,VTP-0064,5,,,,,,,,,,Potenza,Potenza,Basilicata,Women,74.28311074419554,Delivery,February 2024,Q3 2023,B6 2023,2023
2498,SKU02498,Trousers,"Strickland, Cooper and Hammond",25.405491357780356,10,2024-09-28 00:00:00,2026-01-04 00:00:00,HCA-6709,2,,,,,,,,,,Massa,Florence,Tuscany,Unisex,67.63806729404014,Store Pickup,October 2023,Q4 2023,B1 2024,2024
2499,SKU02499,Shirts,King-Black,19.247949097985874,3,2023-04-17 00:00:00,2024-03-04 00:00:00,VJX-9574,1,,,,,,,,,,Latina,Rome,Lazio,Women,53.44692736496995,In-store,February 2024,Q1 2024,B1 2024,2024
2500,SKU02500,Jackets,Daniels-Roman,38.58497069062248,69,2024-06-15 00:00:00,2026-01-04 00:00:00,DXK-6659,3,,,,,,,,,,Courmayeur,Aosta,Aosta Valley,Men,28.736835040412167,Delivery,June 2023,Q2 2023,B6 2023,2024
2501,SKU02501,Shirts,Carter-Chung,41.39486766277602,12,2023-01-30 00:00:00,2025-05-28 00:00:00,JUI-1590,2,,,,,,,,,,Crotone,Catanzaro,Calabria,Women,78.50439015744179,Delivery,March 2024,Q3 2023,B6 2023,2023
2502,SKU02502,Shirts,"Rivas, Jones and Oneill",23.343671972614167,46,2023-11-10 00:00:00,2025-05-14 00:00:00,XIY-9476,4,,,,,,,,,,Teramo,Chieti,Abruzzo,Shoes,94.9065912828246,Online,March 2024,Q2 2024,B1 2024,2023
2503,SKU02503,Jackets,Hawkins-Ali,47.78989318360292,16,2023-03-26 00:00:00,2024-01-03 00:00:00,YBA-9949,1,,,,,,,,,,Sassari,Cagliari,Sardinia,Accessories,42.02216872102603,Store Pickup,January 2024,Q4 2023,B2 2024,2023
2504,SKU02504,Jackets,Taylor-Ruiz,16.754794755949757,77,2023-10-23 00:00:00,2025-05-10 00:00:00,SZO-0792,1,,,,,,,,,,Biella,Turin,Piedmont,Unisex,82.39956124950282,Delivery,December 2023,Q3 2023,B4 2023,2023
2505,SKU02505,Bags,"Adams, Page and Hopkins",5.587670996801931,92,2023-06-19 00:00:00,2025-02-22 00:00:00,JUK-6090,2,,,,,,,,,,Bologna,Bologna,Emilia-Romagna,Women,26.92419385123589,Online,October 2023,Q2 2023,B6 2023,2024
2506,SKU02506,Jackets,Bennett PLC,18.582274613438024,31,2023-03-10 00:00:00,2026-10-08 00:00:00,OHK-0657,2,,,,,,,,,,Livorno,Florence,Tuscany,Accessories,32.80366749602419,Online,January 2024,Q3 2023,B3 2023,2024
2507,SKU02507,Shirts,Bernard-Knox,34.728118534392586,55,2023-10-02 00:00:00,2024-05-03 00:00:00,LOC-0657,5,,,,,,,,,,Spoleto,Perugia,Umbria,Men,25.99159714242429,Delivery,April 2024,Q4 2023,B5 2023,2024
2508,SKU02508,Jackets,"Swanson, Weaver and Montgomery",22.293563644852398,32,2024-03-08 00:00:00,2025-05-02 00:00:00,HZW-5578,3,,,,,,,,,,Crotone,Catanzaro,Calabria,Women,32.485042949033016,Store Pickup,July 2023,Q1 2024,B4 2023,2024
2509,SKU02509,Coats,Herrera-Davis,7.364838318708708,41,2024-03-13 00:00:00,2024-06-20 00:00:00,EKW-5169,4,,,,,,,,,,Vibo Valentia,Catanzaro,Calabria,Unisex,16.289894546884348,Online,December 2023,Q4 2023,B1 2024,2023
2510,SKU02510,Shirts,Willis and Sons,39.170551015883625,58,2024-03-18 00:00:00,2024-01-27 00:00:00,NFA-6857,5,,,,,,,,,,Bari,Bari,Apulia,Shoes,13.809415572219683,In-store,December 2023,Q1 2024,B2 2024,2024
2511,SKU02511,Accessories,Miller-Mendoza,12.13523334619169,33,2023-06-23 00:00:00,2026-06-24 00:00:00,ZZF-2469,5,,,,,,,,,,Enna,Palermo,Sicily,Accessories,55.06846550087807,Online,June 2023,Q4 2023,B5 2023,2024
2512,SKU02512,Accessories,Cisneros-Hamilton,5.3243754125729845,80,2024-12-27 00:00:00,2024-08-12 00:00:00,HJV-6901,3,,,,,,,,,,Bari,Bari,Apulia,Unisex,14.445894252785996,Delivery,May 2024,Q4 2023,B2 2024,2023
2513,SKU02513,Bags,Acosta-Kennedy,14.57243662737756,83,2023-11-13 00:00:00,2024-09-12 00:00:00,CYQ-3285,2,,,,,,,,,,Campobasso,Campobasso,Molise,Unisex,74.49555644585227,Delivery,July 2023,Q1 2024,B3 2023,2023
2514,SKU02514,Jeans,"King, Maxwell and Henderson",18.627569920207776,84,2024-04-03 00:00:00,2025-08-10 00:00:00,YVV-7146,5,,,,,,,,,,Melfi,Potenza,Basilicata,Unisex,91.14717717761864,Delivery,January 2024,Q1 2024,B1 2024,2024
2515,SKU02515,Bags,Gonzalez Inc,12.322178963259445,86,2023-10-10 00:00:00,2026-07-01 00:00:00,CFM-9920,1,,,,,,,,,,Teramo,Chieti,Abruzzo,Men,78.36792159147016,In-store,September 2023,Q3 2023,B2 2024,2024
2516,SKU02516,Shoes,"Wright, Singh and Jones",33.05558652547413,33,2023-08-31 00:00:00,2026-10-28 00:00:00,EFS-7640,5,,,,,,,,,,Cremona,Milan,Lombardy,Women,41.64789985416269,Delivery,April 2024,Q4 2023,B4 2023,2024
2517,SKU02517,Trousers,Martinez-Smith,30.421718245501502,48,2023-01-02 00:00:00,2024-12-01 00:00:00,NTJ-9282,1,,,,,,,,,,Fermo,Ancona,Marche,Shoes,20.685539581895448,Store Pickup,October 2023,Q2 2024,B5 2023,2023
2518,SKU02518,Bags,Chambers Group,11.040469426395342,11,2023-06-25 00:00:00,2024-05-21 00:00:00,XHN-1093,4,,,,,,,,,,Treviso,Venice,Veneto,Unisex,97.94555946342014,Online,September 2023,Q3 2023,B3 2023,2024
2519,SKU02519,Trousers,"Wright, Singh and Jones",18.415525464415154,63,2024-05-14 00:00:00,2026-09-19 00:00:00,IRG-4723,4,,,,,,,,,,Pisa,Florence,Tuscany,Women,87.59696610528188,In-store,September 2023,Q3 2023,B4 2023,2023
2520,SKU02520,Jeans,Short Inc,5.731034960719602,36,2024-05-29 00:00:00,2025-01-25 00:00:00,XQM-3767,5,,,,,,,,,,Grosseto,Florence,Tuscany,Unisex,85.17125118298512,Online,June 2023,Q1 2024,B2 2024,2023
2521,SKU02521,Bags,"Rojas, Morales and Barton",44.33048546682938,17,2024-02-08 00:00:00,2025-11-03 00:00:00,ORJ-8158,2,,,,,,,,,,Lucca,Florence,Tuscany,Women,92.20298617627499,Online,March 2024,Q3 2023,B2 2024,2023
2522,SKU02522,Bags,"Brown, Lopez and Arellano",26.949270648091805,18,2024-11-02 00:00:00,2025-10-18 00:00:00,EUC-8643,5,,,,,,,,,,Piacenza,Bologna,Emilia-Romagna,Men,33.800587779905996,In-store,November 2023,Q1 2024,B5 2023,2024
2523,SKU02523,Shirts,Maynard-Taylor,41.45567288002826,3,2023-06-09 00:00:00,2025-12-01 00:00:00,UZT-5427,1,,,,,,,,,,Ascoli Piceno,Ancona,Marche,Accessories,61.142220855241106,Store Pickup,June 2023,Q1 2024,B3 2024,2023
2524,SKU02524,Jackets,"Garner, Hill and Brown",21.922035886361655,49,2024-12-13 00:00:00,2024-07-09 00:00:00,VXF-1936,4,,,,,,,,,,L’Aquila,Chieti,Abruzzo,Women,56.297165822790824,Online,May 2024,Q1 2024,B1 2024,2024
2525,SKU02525,Jeans,"Schmidt, Moody and Galvan",12.89181589689803,40,2024-06-05 00:00:00,2026-06-17 00:00:00,MCW-1703,3,,,,,,,,,,Merano,Trento,Trentino-Alto Adige,Men,29.852425392753524,In-store,June 2023,Q1 2024,B5 2023,2023
2526,SKU02526,Trousers,Williams-Rivers,42.685751620613686,36,2023-11-23 00:00:00,2025-10-04 00:00:00,BYT-2993,1,,,,,,,,,,Rovigo,Venice,Veneto,Men,68.62505960819031,Online,January 2024,Q2 2023,B4 2023,2023
2527,SKU02527,Trousers,Roberts-Bennett,20.59843719042928,79,2024-02-02 00:00:00,2024-10-09 00:00:00,WHK-6158,3,,,,,,,,,,Massa,Florence,Tuscany,Men,93.67498411174564,Store Pickup,March 2024,Q4 2023,B4 2023,2023
2528,SKU02528,Trousers,White-Watson,36.785927495689364,42,2023-06-26 00:00:00,2024-12-04 00:00:00,XWJ-0685,4,,,,,,,,,,Tivoli,Rome,Lazio,Shoes,90.41376497468049,Store Pickup,June 2023,Q1 2024,B4 2023,2024
2529,SKU02529,Trousers,"Cruz, Mckinney and Sanchez",39.63997195504724,40,2023-02-16 00:00:00,2025-02-04 00:00:00,HVK-9815,4,,,,,,,,,,Ancona,Ancona,Marche,Unisex,86.18664239716266,In-store,November 2023,Q1 2024,B2 2024,2023
2530,SKU02530,Shoes,"Reese, Taylor and Mahoney",25.210941954235473,69,2024-06-16 00:00:00,2026-06-26 00:00:00,HFW-0273,1,,,,,,,,,,Terni,Perugia,Umbria,Unisex,42.853560234135685,Store Pickup,May 2024,Q2 2024,B4 2023,2023
2531,SKU02531,Bags,Baker Group,41.30045711962624,44,2023-04-28 00:00:00,2025-04-08 00:00:00,OIU-3446,5,,,,,,,,,,Verona,Venice,Veneto,Accessories,53.201641579292634,In-store,November 2023,Q4 2023,B5 2023,2023
2532,SKU02532,Shirts,"Johnson, Gonzales and Williams",37.7427911429336,47,2024-01-04 00:00:00,2025-09-10 00:00:00,MVR-3461,2,,,,,,,,,,Reggio Emilia,Bologna,Emilia-Romagna,Unisex,98.36380719951235,Store Pickup,November 2023,Q4 2023,B1 2024,2024
2533,SKU02533,Trousers,"Daniels, Hampton and Smith",7.678516777958261,82,2024-10-02 00:00:00,2024-10-14 00:00:00,VHX-1154,4,,,,,,,,,,Naples,Naples,Campania,Men,22.337118355297214,Delivery,October 2023,Q3 2023,B2 2024,2024
2534,SKU02534,Bags,Brown-Goodman,36.763466671152756,87,2024-12-16 00:00:00,2026-11-15 00:00:00,QAP-3109,4,,,,,,,,,,Parma,Bologna,Emilia-Romagna,Unisex,45.956606064858455,Delivery,October 2023,Q4 2023,B1 2024,2023
2535,SKU02535,Coats,Williams Group,12.883626403443625,18,2023-06-06 00:00:00,2026-02-25 00:00:00,CIZ-3807,2,,,,,,,,,,Pesaro,Ancona,Marche,Unisex,31.24253816314642,Delivery,July 2023,Q4 2023,B2 2024,2024
2536,SKU02536,Accessories,"Martin, Stuart and Bennett",37.75655676727721,42,2024-06-27 00:00:00,2024-01-29 00:00:00,NYF-2214,5,,,,,,,,,,Parma,Bologna,Emilia-Romagna,Men,40.9808394249238,Online,January 2024,Q3 2023,B2 2024,2023
2537,SKU02537,Trousers,Richardson-Walker,49.890087305411136,41,2023-07-22 00:00:00,2026-11-29 00:00:00,OUO-0267,2,,,,,,,,,,Cremona,Milan,Lombardy,Accessories,57.934543970232205,Online,December 2023,Q1 2024,B4 2023,2023
2538,SKU02538,Jackets,Clayton-Haney,49.7136409668615,41,2024-04-28 00:00:00,2025-11-08 00:00:00,CXN-6164,1,,,,,,,,,,Udine,Trieste,Friuli Venezia Giulia,Women,82.86518977802496,Online,June 2023,Q1 2024,B1 2024,2024
2539,SKU02539,Shoes,Rojas-Reyes,11.824586929326726,19,2024-12-11 00:00:00,2025-10-09 00:00:00,OJM-3464,1,,,,,,,,,,Crotone,Catanzaro,Calabria,Men,17.42693698579752,Store Pickup,March 2024,Q4 2023,B4 2023,2023
2540,SKU02540,Bags,"Blevins, Richardson and Morse",35.46725696171907,8,2023-09-12 00:00:00,2025-12-25 00:00:00,BYW-8712,2,,,,,,,,,,Rome,Rome,Lazio,Shoes,91.850715877458,Delivery,October 2023,Q3 2023,B4 2023,2023
2541,SKU02541,Shoes,West and Sons,8.016085116115711,81,2024-09-27 00:00:00,2024-07-30 00:00:00,GJL-6707,5,,,,,,,,,,Benevento,Naples,Campania,Women,83.10817337756428,Delivery,December 2023,Q1 2024,B4 2023,2024
2542,SKU02542,Shirts,"Francis, Conner and Livingston",31.807383742775016,46,2024-10-17 00:00:00,2024-05-13 00:00:00,PAB-3505,5,,,,,,,,,,Avellino,Naples,Campania,Accessories,28.429494182845318,Online,May 2024,Q1 2024,B1 2024,2023
2543,SKU02543,Jeans,Hunt Group,25.99890250662007,11,2024-06-26 00:00:00,2024-04-12 00:00:00,MYZ-5078,3,,,,,,,,,,Reggio Calabria,Catanzaro,Calabria,Men,41.68965899574931,In-store,February 2024,Q3 2023,B3 2024,2023
2544,SKU02544,Accessories,Fleming-Martinez,22.975148070009126,47,2024-09-22 00:00:00,2025-03-04 00:00:00,MLL-2744,2,,,,,,,,,,Aosta,Aosta,Aosta Valley,Unisex,73.34604022084396,Online,August 2023,Q3 2023,B5 2023,2024
2545,SKU02545,Coats,"Townsend, Hoffman and Vargas",11.512384088893718,77,2023-11-06 00:00:00,2024-04-05 00:00:00,EBG-8690,2,,,,,,,,,,Milan,Milan,Lombardy,Women,51.947907002224234,Store Pickup,November 2023,Q4 2023,B3 2024,2024
2546,SKU02546,Shirts,Thompson Inc,13.913846705619635,9,2024-09-09 00:00:00,2024-01-16 00:00:00,TJY-8194,3,,,,,,,,,,Ferrara,Bologna,Emilia-Romagna,Shoes,51.74125086753556,Online,November 2023,Q1 2024,B4 2023,2023
2547,SKU02547,Coats,Hardin-Curtis,35.17810539798093,65,2023-05-01 00:00:00,2024-10-05 00:00:00,UUZ-0539,3,,,,,,,,,,Alghero,Cagliari,Sardinia,Women,42.91898892380748,In-store,August 2023,Q4 2023,B3 2024,2023
2548,SKU02548,Shirts,Collins LLC,10.808691560255753,11,2024-10-14 00:00:00,2025-10-28 00:00:00,YLP-6790,2,,,,,,,,,,Treviso,Venice,Veneto,Women,47.82673220094195,In-store,October 2023,Q3 2023,B4 2023,2023
2549,SKU02549,Coats,Vargas Ltd,42.18008000238846,47,2024-10-20 00:00:00,2026-03-04 00:00:00,XHN-1093,1,,,,,,,,,,Ferrara,Bologna,Emilia-Romagna,Accessories,91.27205895806706,Store Pickup,April 2024,Q4 2023,B4 2023,2023
2550,SKU02550,Trousers,Terry Group,48.2783781549857,7,2024-04-29 00:00:00,2024-10-12 00:00:00,WGB-3377,4,,,,,,,,,,Orvieto,Perugia,Umbria,Men,28.92793502186383,In-store,August 2023,Q1 2024,B4 2023,2024
2551,SKU02551,Jackets,Martinez-Smith,44.175008737345934,87,2024-05-17 00:00:00,2024-04-02 00:00:00,XLC-6515,4,,,,,,,,,,Chieti,Chieti,Abruzzo,Men,81.61703822521108,Online,June 2023,Q2 2024,B6 2023,2023
2552,SKU02552,Bags,Thomas-Wells,45.5674663802895,85,2023-12-30 00:00:00,2026-04-06 00:00:00,OOP-4416,2,,,,,,,,,,Como,Milan,Lombardy,Unisex,90.45065494917152,Delivery,October 2023,Q4 2023,B5 2023,2023
2553,SKU02553,Bags,Howell-Thompson,15.378306604181107,19,2023-04-02 00:00:00,2026-10-08 00:00:00,IEG-8591,4,,,,,,,,,,Verona,Venice,Veneto,Women,71.65809402269785,Store Pickup,June 2023,Q2 2023,B3 2024,2024
2554,SKU02554,Bags,"Miller, Smith and Campbell",31.39308524891205,3,2023-11-24 00:00:00,2025-04-27 00:00:00,PPZ-0761,1,,,,,,,,,,Latina,Rome,Lazio,Shoes,65.24424834188528,Online,July 2023,Q4 2023,B5 2023,2023
2555,SKU02555,Shirts,Baker Group,31.992003181865194,46,2024-09-08 00:00:00,2024-05-10 00:00:00,OWR-5647,1,,,,,,,,,,Reggio Calabria,Catanzaro,Calabria,Women,16.748631303811116,In-store,May 2024,Q1 2024,B2 2024,2023
2556,SKU02556,Shirts,Graham and Sons,30.123156511805355,30,2024-11-27 00:00:00,2025-12-04 00:00:00,OFQ-1417,1,,,,,,,,,,Varese,Milan,Lombardy,Shoes,90.2223001180322,Store Pickup,October 2023,Q3 2023,B3 2024,2023
2557,SKU02557,Accessories,Watson PLC,48.061126115359144,93,2023-10-04 00:00:00,2024-04-03 00:00:00,QFS-4416,3,,,,,,,,,,Cagliari,Cagliari,Sardinia,Women,97.16283564977154,Store Pickup,October 2023,Q4 2023,B5 2023,2024
2558,SKU02558,Coats,"Martinez, Harris and Romero",40.405155836254835,95,2024-04-11 00:00:00,2024-01-01 00:00:00,DGY-7379,1,,,,,,,,,,Verona,Venice,Veneto,Unisex,89.57262708821533,In-store,December 2023,Q3 2023,B4 2023,2024
2559,SKU02559,Jeans,"Bowman, Mclaughlin and Armstrong",10.582722034361117,60,2023-01-06 00:00:00,2026-06-09 00:00:00,NER-6715,5,,,,,,,,,,Vibo Valentia,Catanzaro,Calabria,Shoes,79.28242417800753,Delivery,January 2024,Q4 2023,B2 2024,2024
2560,SKU02560,Jeans,Boyd LLC,37.39958874004923,42,2024-06-24 00:00:00,2025-06-26 00:00:00,ZNH-4222,3,,,,,,,,,,Ferrara,Bologna,Emilia-Romagna,Men,19.798787360469284,Online,January 2024,Q3 2023,B3 2023,2023
2561,SKU02561,Shoes,Jones Group,11.133884376086716,93,2023-11-04 00:00:00,2024-07-07 00:00:00,NBW-2010,5,,,,,,,,,,Brescia,Milan,Lombardy,Accessories,19.24754683011545,Delivery,July 2023,Q2 2024,B1 2024,2024
2562,SKU02562,Shirts,"Johnson, Gonzales and Williams",18.660220733550176,15,2023-09-02 00:00:00,2024-08-28 00:00:00,XCJ-7892,3,,,,,,,,,,Monza,Milan,Lombardy,Women,75.93380845346434,Online,May 2024,Q4 2023,B2 2024,2023
2563,SKU02563,Jeans,Davenport-Cox,9.668784901550836,47,2023-12-27 00:00:00,2026-01-22 00:00:00,BKC-7390,5,,,,,,,,,,Padua,Venice,Veneto,Men,80.57988405390333,Online,November 2023,Q3 2023,B5 2023,2023
2564,SKU02564,Jeans,Chavez-Williams,20.519339472531115,58,2023-09-03 00:00:00,2024-08-04 00:00:00,RNN-4506,2,,,,,,,,,,Rimini,Bologna,Emilia-Romagna,Accessories,41.36044973509724,In-store,July 2023,Q3 2023,B6 2023,2024
2565,SKU02565,Shoes,Collins Inc,44.299414453579445,35,2024-09-02 00:00:00,2026-07-10 00:00:00,LHV-5324,4,,,,,,,,,,Fermo,Ancona,Marche,Women,34.948396195175995,In-store,October 2023,Q4 2023,B1 2024,2023
2566,SKU02566,Shoes,Figueroa-Paul,36.40043379577642,61,2024-12-12 00:00:00,2025-01-11 00:00:00,MXK-2014,1,,,,,,,,,,Milan,Milan,Lombardy,Men,41.42436542935706,Delivery,March 2024,Q4 2023,B1 2024,2023
2567,SKU02567,Jeans,"Bartlett, Johnson and Gamble",5.403893973155654,52,2023-05-01 00:00:00,2024-03-11 00:00:00,VJX-9574,4,,,,,,,,,,Reggio Emilia,Bologna,Emilia-Romagna,Unisex,43.77726379489072,Online,February 2024,Q3 2023,B4 2023,2023
2568,SKU02568,Bags,"Allen, Allen and Barrett",34.22646219061298,7,2023-02-24 00:00:00,2025-05-07 00:00:00,NGU-2308,5,,,,,,,,,,Benevento,Naples,Campania,Accessories,87.12221391175069,Online,February 2024,Q4 2023,B5 2023,2023
2569,SKU02569,Accessories,Greer-Conner,17.25109855142399,24,2023-02-20 00:00:00,2024-04-24 00:00:00,GJK-5922,4,,,,,,,,,,Rieti,Rome,Lazio,Shoes,38.76537445891597,Delivery,June 2023,Q4 2023,B2 2024,2024
2570,SKU02570,Bags,"Vance, Jenkins and Todd",11.112449353978093,39,2023-07-30 00:00:00,2025-07-27 00:00:00,IZR-0918,2,,,,,,,,,,Rieti,Rome,Lazio,Accessories,85.27221110844609,Store Pickup,November 2023,Q3 2023,B2 2024,2024
2571,SKU02571,Bags,Henry-Quinn,47.7005737949044,45,2023-10-15 00:00:00,2025-10-21 00:00:00,DKU-5546,4,,,,,,,,,,Asti,Turin,Piedmont,Shoes,67.2657047459146,Online,August 2023,Q2 2024,B5 2023,2023
2572,SKU02572,Shoes,Wells Group,13.07892936639872,54,2023-10-03 00:00:00,2025-05-13 00:00:00,PFF-8432,1,,,,,,,,,,Livorno,Florence,Tuscany,Unisex,56.039972063837,In-store,February 2024,Q2 2023,B1 2024,2023
2573,SKU02573,Jackets,Turner-Harrell,42.81855439510971,18,2024-07-31 00:00:00,2025-04-01 00:00:00,MBH-7678,2,,,,,,,,,,Oristano,Cagliari,Sardinia,Accessories,46.210052824577524,Delivery,July 2023,Q2 2024,B4 2023,2023
2574,SKU02574,Trousers,Schaefer-Higgins,29.408321313817517,78,2024-06-16 00:00:00,2026-02-18 00:00:00,JSW-6823,5,,,,,,,,,,Taranto,Bari,Apulia,Accessories,69.40120111987792,Store Pickup,February 2024,Q4 2023,B5 2023,2023
2575,SKU02575,Shoes,"Pena, Wilson and Allison",29.72422803899135,65,2024-10-15 00:00:00,2026-07-03 00:00:00,XUZ-3652,4,,,,,,,,,,Barletta,Bari,Apulia,Men,78.48762507341942,In-store,November 2023,Q1 2024,B5 2023,2023
2576,SKU02576,Coats,"Cunningham, Curry and Vega",17.1909288092467,87,2023-06-12 00:00:00,2025-12-31 00:00:00,UXN-4327,5,,,,,,,,,,Avellino,Naples,Campania,Women,32.55474161838197,Store Pickup,April 2024,Q1 2024,B4 2023,2024
2577,SKU02577,Jeans,Flynn PLC,20.49861918756308,19,2024-10-03 00:00:00,2025-10-10 00:00:00,UMD-3638,3,,,,,,,,,,Padua,Venice,Veneto,Accessories,79.33568857871946,Delivery,July 2023,Q4 2023,B1 2024,2024
2578,SKU02578,Jeans,Young PLC,39.28872697227875,89,2024-12-01 00:00:00,2025-01-27 00:00:00,HII-9026,1,,,,,,,,,,Grosseto,Florence,Tuscany,Shoes,67.99619951185284,Delivery,May 2024,Q1 2024,B4 2023,2024
2579,SKU02579,Bags,Lang Ltd,31.135006051530702,72,2023-04-21 00:00:00,2025-07-04 00:00:00,IZM-4323,1,,,,,,,,,,Pesaro,Ancona,Marche,Accessories,92.15405447952419,Online,May 2024,Q2 2024,B1 2024,2023
2580,SKU02580,Shirts,"Wilson, Jones and Evans",10.146516570424211,60,2023-10-28 00:00:00,2025-07-15 00:00:00,OID-3117,4,,,,,,,,,,Venice,Venice,Veneto,Shoes,17.97800106619266,In-store,June 2023,Q2 2024,B5 2023,2023
2581,SKU02581,Accessories,"Goodman, Jimenez and Glenn",10.09999554613497,65,2023-07-25 00:00:00,2026-03-19 00:00:00,LRY-0965,4,,,,,,,,,,Terni,Perugia,Umbria,Women,81.84981413786551,Store Pickup,December 2023,Q4 2023,B6 2023,2023
2582,SKU02582,Coats,"Parker, Lee and Jones",10.844591863255035,76,2024-03-17 00:00:00,2026-01-02 00:00:00,EJC-9359,5,,,,,,,,,,Pesaro,Ancona,Marche,Accessories,19.829941079244968,Delivery,September 2023,Q3 2023,B4 2023,2023
2583,SKU02583,Jeans,Morales PLC,39.69975801056184,88,2024-04-27 00:00:00,2025-05-11 00:00:00,THC-2547,5,,,,,,,,,,Fermo,Ancona,Marche,Shoes,30.764084423328967,Store Pickup,December 2023,Q3 2023,B6 2023,2023
2584,SKU02584,Trousers,"Townsend, Hoffman and Vargas",26.518576231411508,86,2023-03-24 00:00:00,2026-11-21 00:00:00,EBG-8690,3,,,,,,,,,,Olbia,Cagliari,Sardinia,Shoes,80.37983641999108,Store Pickup,April 2024,Q4 2023,B4 2023,2023
2585,SKU02585,Bags,"Chang, Martin and Walker",6.147349260456227,13,2023-01-27 00:00:00,2025-12-10 00:00:00,XHB-1744,3,,,,,,,,,,Rovigo,Venice,Veneto,Men,35.68290047728164,In-store,June 2023,Q2 2024,B2 2024,2023
